# IDs, i, j, k, m, r, m200, r200, m180, r180
1.803788606800000000e+10 1.075000000000000000e+03 5.800000000000000000e+02 3.188000000000000000e+03 1.151050000000000000e+12 1.100000000000000000e+01 7.524216227935689453e+12 1.100000000000000000e+01 1.161238854200604883e+13 2.000000000000000000e+01
1.305079698700000000e+10 7.770000000000000000e+02 3.637000000000000000e+03 3.003000000000000000e+03 1.151630000000000000e+12 1.000000000000000000e+01 8.715612925123311523e+12 1.200000000000000000e+01 1.211770754531291016e+13 2.000000000000000000e+01
7.967599503000000000e+09 4.740000000000000000e+02 3.710000000000000000e+03 2.959000000000000000e+03 1.152920000000000000e+12 1.000000000000000000e+01 8.516349723875937500e+12 1.200000000000000000e+01 1.172018485690981250e+13 2.000000000000000000e+01
1.082947794600000000e+10 6.450000000000000000e+02 1.995000000000000000e+03 2.106000000000000000e+03 1.154160000000000000e+12 1.000000000000000000e+01 8.605480051287520508e+12 1.200000000000000000e+01 1.106490933947064062e+13 2.000000000000000000e+01
4.936216961000000000e+10 2.942000000000000000e+03 8.780000000000000000e+02 3.850000000000000000e+03 1.154410000000000000e+12 1.000000000000000000e+01 7.480356953006038086e+12 1.100000000000000000e+01 1.191489557233068750e+13 2.000000000000000000e+01
2.269524163500000000e+10 1.352000000000000000e+03 3.038000000000000000e+03 1.955000000000000000e+03 1.155830000000000000e+12 1.100000000000000000e+01 6.815987363443300781e+12 1.100000000000000000e+01 1.128342154549105469e+13 2.000000000000000000e+01
5.373261397000000000e+09 3.200000000000000000e+02 1.111000000000000000e+03 1.621000000000000000e+03 1.159960000000000000e+12 1.100000000000000000e+01 3.311988852567446289e+12 9.000000000000000000e+00 6.163306573440349609e+12 1.600000000000000000e+01
2.203376718000000000e+09 1.310000000000000000e+02 1.357000000000000000e+03 3.150000000000000000e+03 1.161690000000000000e+12 1.000000000000000000e+01 7.254710527328174805e+12 1.100000000000000000e+01 1.006551206621290820e+13 1.900000000000000000e+01
1.287198205100000000e+10 7.670000000000000000e+02 9.410000000000000000e+02 3.043000000000000000e+03 1.163950000000000000e+12 1.000000000000000000e+01 2.682449641584777832e+12 8.000000000000000000e+00 4.169206636827950195e+12 1.400000000000000000e+01
2.255872378000000000e+09 1.340000000000000000e+02 1.886000000000000000e+03 3.780000000000000000e+02 1.168040000000000000e+12 9.000000000000000000e+00 2.474409904744121582e+12 8.000000000000000000e+00 9.042171999022423828e+12 1.800000000000000000e+01
3.530101835800000000e+10 2.104000000000000000e+03 4.280000000000000000e+02 2.806000000000000000e+03 1.170070000000000000e+12 1.000000000000000000e+01 8.452815819129478516e+12 1.200000000000000000e+01 1.100819739250660352e+13 2.000000000000000000e+01
3.076630089000000000e+09 1.830000000000000000e+02 1.562000000000000000e+03 1.609000000000000000e+03 1.171300000000000000e+12 1.100000000000000000e+01 8.633072732571818359e+12 1.200000000000000000e+01 1.193329464675496484e+13 2.000000000000000000e+01
2.074808722700000000e+10 1.236000000000000000e+03 2.794000000000000000e+03 4.027000000000000000e+03 1.171390000000000000e+12 1.000000000000000000e+01 4.985581573162594727e+12 1.000000000000000000e+01 7.140291892414214844e+12 1.700000000000000000e+01
5.471954635000000000e+10 3.261000000000000000e+03 2.208000000000000000e+03 1.006000000000000000e+03 1.171490000000000000e+12 1.000000000000000000e+01 8.862905958276535156e+12 1.200000000000000000e+01 1.098849223891266992e+13 2.000000000000000000e+01
1.787672199800000000e+10 1.065000000000000000e+03 2.194000000000000000e+03 3.340000000000000000e+02 1.175490000000000000e+12 1.000000000000000000e+01 8.301422828762224609e+12 1.200000000000000000e+01 1.114491989112849219e+13 2.000000000000000000e+01
6.178141244700000000e+10 3.682000000000000000e+03 1.880000000000000000e+03 2.655000000000000000e+03 1.177710000000000000e+12 1.100000000000000000e+01 7.695116418865136719e+12 1.100000000000000000e+01 1.183139740485700391e+13 2.000000000000000000e+01
4.823553824200000000e+10 2.875000000000000000e+03 2.540000000000000000e+02 1.858000000000000000e+03 1.179060000000000000e+12 1.000000000000000000e+01 2.405131134855657715e+12 8.000000000000000000e+00 1.015567578439759961e+13 1.900000000000000000e+01
5.155467166900000000e+10 3.072000000000000000e+03 3.677000000000000000e+03 3.125000000000000000e+03 1.179720000000000000e+12 1.100000000000000000e+01 1.836929893598605957e+12 9.000000000000000000e+00 9.734114718370125000e+12 1.900000000000000000e+01
6.371468694700000000e+10 3.797000000000000000e+03 2.831000000000000000e+03 2.019000000000000000e+03 1.183930000000000000e+12 1.000000000000000000e+01 8.486055084358889648e+12 1.200000000000000000e+01 1.150357511802699414e+13 2.000000000000000000e+01
3.352448481900000000e+10 1.998000000000000000e+03 8.800000000000000000e+02 2.771000000000000000e+03 1.187170000000000000e+12 1.000000000000000000e+01 8.420875133452457031e+12 1.200000000000000000e+01 1.240541054168164258e+13 2.000000000000000000e+01
6.864590194100000000e+10 4.091000000000000000e+03 2.517000000000000000e+03 1.653000000000000000e+03 1.194090000000000000e+12 1.100000000000000000e+01 6.754783661300685547e+12 1.100000000000000000e+01 1.046781002543517383e+13 1.900000000000000000e+01
5.651173805400000000e+10 3.368000000000000000e+03 1.483000000000000000e+03 1.980000000000000000e+02 1.195390000000000000e+12 1.100000000000000000e+01 5.779089856768528320e+12 1.000000000000000000e+01 1.015664901169277148e+13 1.900000000000000000e+01
2.454305036300000000e+10 1.462000000000000000e+03 3.603000000000000000e+03 2.683000000000000000e+03 1.195750000000000000e+12 1.100000000000000000e+01 8.519856437137681641e+12 1.200000000000000000e+01 1.158446674200461328e+13 2.000000000000000000e+01
3.639803030000000000e+10 2.169000000000000000e+03 2.013000000000000000e+03 3.548000000000000000e+03 1.198500000000000000e+12 1.100000000000000000e+01 7.573183292850064453e+12 1.100000000000000000e+01 1.153807402326499414e+13 2.000000000000000000e+01
1.970682924700000000e+10 1.174000000000000000e+03 2.533000000000000000e+03 2.495000000000000000e+03 1.201150000000000000e+12 1.000000000000000000e+01 9.104917898640076172e+12 1.200000000000000000e+01 1.143847052465214648e+13 2.000000000000000000e+01
4.006476653700000000e+10 2.388000000000000000e+03 1.890000000000000000e+02 5.850000000000000000e+02 1.204490000000000000e+12 1.000000000000000000e+01 8.668110408099260742e+12 1.200000000000000000e+01 1.211799829563879297e+13 2.000000000000000000e+01
5.457513521500000000e+10 3.252000000000000000e+03 3.815000000000000000e+03 2.543000000000000000e+03 1.205710000000000000e+12 9.000000000000000000e+00 7.336538455493128906e+12 1.100000000000000000e+01 1.127562328125126367e+13 2.000000000000000000e+01
4.423247331300000000e+10 2.636000000000000000e+03 1.887000000000000000e+03 2.785000000000000000e+03 1.207670000000000000e+12 1.000000000000000000e+01 8.819696353606589844e+12 1.200000000000000000e+01 1.044550392730067578e+13 1.900000000000000000e+01
5.057410154600000000e+10 3.014000000000000000e+03 1.848000000000000000e+03 3.114000000000000000e+03 1.208480000000000000e+12 1.100000000000000000e+01 3.030051196339153809e+12 9.000000000000000000e+00 1.072264207097323633e+13 1.900000000000000000e+01
1.178417655400000000e+10 7.020000000000000000e+02 1.604000000000000000e+03 9.380000000000000000e+02 1.208530000000000000e+12 9.000000000000000000e+00 8.722767480369108398e+12 1.200000000000000000e+01 1.071226354592645898e+13 1.900000000000000000e+01
6.857511831300000000e+10 4.087000000000000000e+03 1.620000000000000000e+03 1.001000000000000000e+03 1.209130000000000000e+12 1.100000000000000000e+01 8.722769689404771484e+12 1.200000000000000000e+01 1.523921963226863477e+13 2.200000000000000000e+01
5.144256230100000000e+10 3.066000000000000000e+03 8.830000000000000000e+02 1.277000000000000000e+03 1.210910000000000000e+12 1.100000000000000000e+01 8.861835027148003906e+12 1.200000000000000000e+01 1.210744001320714453e+13 2.000000000000000000e+01
4.351093829200000000e+10 2.593000000000000000e+03 1.859000000000000000e+03 2.740000000000000000e+03 1.212650000000000000e+12 1.100000000000000000e+01 6.974133303728134766e+12 1.100000000000000000e+01 1.181354651681054102e+13 2.000000000000000000e+01
6.130276628200000000e+10 3.653000000000000000e+03 3.807000000000000000e+03 2.762000000000000000e+03 1.213390000000000000e+12 1.000000000000000000e+01 6.474584851235251953e+12 1.100000000000000000e+01 1.166826946093621484e+13 2.000000000000000000e+01
4.895771639700000000e+10 2.918000000000000000e+03 4.390000000000000000e+02 1.965000000000000000e+03 1.221390000000000000e+12 1.100000000000000000e+01 7.184208375603546875e+12 1.100000000000000000e+01 1.204849528807931836e+13 2.000000000000000000e+01
4.467887950300000000e+10 2.663000000000000000e+03 2.810000000000000000e+02 2.319000000000000000e+03 1.222050000000000000e+12 1.100000000000000000e+01 8.442316267106064453e+12 1.200000000000000000e+01 1.308743743566735352e+13 2.100000000000000000e+01
5.062690142400000000e+10 3.017000000000000000e+03 2.451000000000000000e+03 1.456000000000000000e+03 1.222860000000000000e+12 1.000000000000000000e+01 5.463910659194752930e+12 1.000000000000000000e+01 8.858167669617435547e+12 1.800000000000000000e+01
5.061625238800000000e+10 3.016000000000000000e+03 3.947000000000000000e+03 2.020000000000000000e+03 1.225630000000000000e+12 1.100000000000000000e+01 8.621227725511442383e+12 1.200000000000000000e+01 1.343308905948364258e+13 2.100000000000000000e+01
5.204013722400000000e+10 3.101000000000000000e+03 3.415000000000000000e+03 2.568000000000000000e+03 1.225640000000000000e+12 1.000000000000000000e+01 9.156488050932126953e+12 1.200000000000000000e+01 1.209300613553716602e+13 2.000000000000000000e+01
4.899384420200000000e+10 2.920000000000000000e+03 1.067000000000000000e+03 3.050000000000000000e+03 1.226000000000000000e+12 9.000000000000000000e+00 8.757312104901785156e+12 1.200000000000000000e+01 1.119154685779728711e+13 2.000000000000000000e+01
2.789394106000000000e+09 1.660000000000000000e+02 1.068000000000000000e+03 1.722000000000000000e+03 1.227060000000000000e+12 1.000000000000000000e+01 1.205755732601294678e+12 8.000000000000000000e+00 1.864840283260958984e+12 1.100000000000000000e+01
5.116949210000000000e+09 3.040000000000000000e+02 4.071000000000000000e+03 7.300000000000000000e+02 1.227160000000000000e+12 1.000000000000000000e+01 1.726298369628316406e+12 8.000000000000000000e+00 3.231835898699863770e+12 1.300000000000000000e+01
1.154798544900000000e+10 6.880000000000000000e+02 1.284000000000000000e+03 1.577000000000000000e+03 1.229170000000000000e+12 1.000000000000000000e+01 9.076851375071806641e+12 1.200000000000000000e+01 1.202068231123587695e+13 2.000000000000000000e+01
6.033709363600000000e+10 3.596000000000000000e+03 1.519000000000000000e+03 3.076000000000000000e+03 1.231100000000000000e+12 1.000000000000000000e+01 9.140716523325535156e+12 1.200000000000000000e+01 1.290806875883066406e+13 2.100000000000000000e+01
2.783793461600000000e+10 1.659000000000000000e+03 1.106000000000000000e+03 3.096000000000000000e+03 1.231710000000000000e+12 1.000000000000000000e+01 7.535648725931575195e+12 1.100000000000000000e+01 1.181874677086672656e+13 2.000000000000000000e+01
2.677691773200000000e+10 1.596000000000000000e+03 1.170000000000000000e+02 1.764000000000000000e+03 1.237860000000000000e+12 1.000000000000000000e+01 9.193645908914394531e+12 1.200000000000000000e+01 1.220863168654478320e+13 2.000000000000000000e+01
5.081686614700000000e+10 3.028000000000000000e+03 3.773000000000000000e+03 1.891000000000000000e+03 1.238610000000000000e+12 1.000000000000000000e+01 6.514664693960104492e+12 1.100000000000000000e+01 1.157344388855252344e+13 2.000000000000000000e+01
5.446340985100000000e+10 3.246000000000000000e+03 1.114000000000000000e+03 3.771000000000000000e+03 1.240290000000000000e+12 1.100000000000000000e+01 8.592378891494708008e+12 1.200000000000000000e+01 1.249762532299933789e+13 2.000000000000000000e+01
4.967524170200000000e+10 2.960000000000000000e+03 3.584000000000000000e+03 2.278000000000000000e+03 1.241940000000000000e+12 1.000000000000000000e+01 9.117480525005099609e+12 1.200000000000000000e+01 1.231149656235098828e+13 2.000000000000000000e+01
1.936155046700000000e+10 1.154000000000000000e+03 1.570000000000000000e+02 1.310000000000000000e+02 1.242710000000000000e+12 1.000000000000000000e+01 9.249838535255589844e+12 1.200000000000000000e+01 1.171876185157906836e+13 2.000000000000000000e+01
5.750083212500000000e+10 3.427000000000000000e+03 1.297000000000000000e+03 3.810000000000000000e+02 1.242990000000000000e+12 1.000000000000000000e+01 9.079133078003507812e+12 1.200000000000000000e+01 1.160456462230508203e+13 2.000000000000000000e+01
4.847226048900000000e+10 2.889000000000000000e+03 7.030000000000000000e+02 3.977000000000000000e+03 1.245880000000000000e+12 1.100000000000000000e+01 4.951051788853160156e+12 1.000000000000000000e+01 1.016963451007243359e+13 1.900000000000000000e+01
3.514202208200000000e+10 2.094000000000000000e+03 2.571000000000000000e+03 9.620000000000000000e+02 1.245890000000000000e+12 1.000000000000000000e+01 8.543769469010939453e+12 1.200000000000000000e+01 1.187267179489245312e+13 2.000000000000000000e+01
4.602960003700000000e+10 2.743000000000000000e+03 2.367000000000000000e+03 1.317000000000000000e+03 1.248290000000000000e+12 1.000000000000000000e+01 8.876425124537175781e+12 1.200000000000000000e+01 1.219835576340626367e+13 2.000000000000000000e+01
6.535347880200000000e+10 3.895000000000000000e+03 1.519000000000000000e+03 6.580000000000000000e+02 1.248680000000000000e+12 1.100000000000000000e+01 2.508699090899946777e+12 9.000000000000000000e+00 9.980256483767332031e+12 1.900000000000000000e+01
4.760364499800000000e+10 2.837000000000000000e+03 1.631000000000000000e+03 2.630000000000000000e+03 1.248880000000000000e+12 1.100000000000000000e+01 8.734139212166495117e+12 1.200000000000000000e+01 1.307288522360037305e+13 2.100000000000000000e+01
8.724050622000000000e+09 5.190000000000000000e+02 4.071000000000000000e+03 7.020000000000000000e+02 1.251430000000000000e+12 1.100000000000000000e+01 8.997853125943912109e+12 1.200000000000000000e+01 1.340846041333252930e+13 2.100000000000000000e+01
5.462836139000000000e+10 3.256000000000000000e+03 4.260000000000000000e+02 1.198000000000000000e+03 1.252030000000000000e+12 1.000000000000000000e+01 3.341459968014256348e+12 9.000000000000000000e+00 4.841460256657617188e+12 1.500000000000000000e+01
1.477638325800000000e+10 8.800000000000000000e+02 3.035000000000000000e+03 1.818000000000000000e+03 1.253640000000000000e+12 1.100000000000000000e+01 8.886166611509296875e+12 1.200000000000000000e+01 1.286256210560333203e+13 2.100000000000000000e+01
6.633664850000000000e+10 3.953000000000000000e+03 3.982000000000000000e+03 3.380000000000000000e+03 1.262850000000000000e+12 1.100000000000000000e+01 8.871288378207998047e+12 1.200000000000000000e+01 1.206780461604519922e+13 2.000000000000000000e+01
5.944359127800000000e+10 3.543000000000000000e+03 4.670000000000000000e+02 2.158000000000000000e+03 1.266870000000000000e+12 1.000000000000000000e+01 6.566352049038330078e+12 1.100000000000000000e+01 1.051668039103602734e+13 1.900000000000000000e+01
2.261163572000000000e+10 1.347000000000000000e+03 3.106000000000000000e+03 3.592000000000000000e+03 1.267010000000000000e+12 1.000000000000000000e+01 8.888637274183224609e+12 1.200000000000000000e+01 1.186391025883216602e+13 2.000000000000000000e+01
5.134496802000000000e+09 3.060000000000000000e+02 1.630000000000000000e+02 1.058000000000000000e+03 1.269450000000000000e+12 1.000000000000000000e+01 5.476514918242089844e+12 1.000000000000000000e+01 1.227399758528567383e+13 2.000000000000000000e+01
5.215895763400000000e+10 3.108000000000000000e+03 3.752000000000000000e+03 2.114000000000000000e+03 1.269790000000000000e+12 1.100000000000000000e+01 4.055697650562282715e+12 9.000000000000000000e+00 1.170915345973454688e+13 2.000000000000000000e+01
1.893176125000000000e+10 1.128000000000000000e+03 1.724000000000000000e+03 9.800000000000000000e+01 1.270080000000000000e+12 1.000000000000000000e+01 7.164931949641022461e+12 1.100000000000000000e+01 1.043039606060543750e+13 1.900000000000000000e+01
